antiguedad_empleo,tasa_interes,porcentaje_ingreso,edad,ingreso_anual,monto_prestamo,incumplimiento,historial_crediticio_anios,tenencia_vivienda_OTHER,tenencia_vivienda_OWN,tenencia_vivienda_RENT,motivo_prestamo_EDUCATION,motivo_prestamo_HOMEIMPROVEMENT,motivo_prestamo_MEDICAL,motivo_prestamo_PERSONAL,motivo_prestamo_VENTURE,calificacion_prestamo_B,calificacion_prestamo_C,calificacion_prestamo_D,calificacion_prestamo_E,calificacion_prestamo_F,calificacion_prestamo_G,incumplimiento_previo_Y
8.0,18.39,0.1,24,180000,18000,0,4,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
8.0,7.51,0.16,23,180000,28000,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,16.7,0.28,23,14400,4000,1,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,11.14,0.15,22,14400,2100,0,4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
6.0,18.3,0.3,22,84500,25000,0,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5.0,10.62,0.29,24,85000,25000,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
7.0,11.99,0.08,24,180000,14000,0,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.0,9.63,0.07,26,180000,12000,0,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
9.0,18.25,0.06,25,142800,10000,1,4,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.0,11.069099999999993,0.41,23,14664,6000,1,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.0,14.84,0.29,24,87000,25000,0,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0.0,14.7,0.33,24,75000,25000,1,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
7.0,16.02,0.33,23,76000,25000,1,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.0,15.37,0.32,23,66215,25000,1,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
9.0,10.99,0.28,25,90000,25000,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,7.9,0.41,21,15000,6200,1,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2.0,10.99,0.14,26,180000,25000,0,4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8.0,11.48,0.12,24,180000,21000,0,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
9.0,14.26,0.11,25,180000,20000,0,4,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0.0,8.0,0.06,26,180000,10000,0,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
3.0,11.26,0.06,25,180000,9950,0,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7.0,9.44493333333334,0.3,23,15000,4475,1,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
2.0,16.32,0.32,23,78000,25000,1,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
3.0,17.93,0.32,25,66300,25000,1,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0.0,11.36,0.28,23,90000,25000,0,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
9.0,14.96,0.32,24,79000,25000,1,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
4.0,13.43,0.27,24,91800,25000,0,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
6.0,12.69,0.27,25,92000,25000,0,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1.0,12.73,0.27,24,92000,25000,0,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
3.0,15.21,0.27,23,93600,25000,0,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,12.68,0.12,23,15000,1750,0,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3.0,18.39,0.3,23,70550,25000,1,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
2.0,15.95,0.3,25,83800,25000,1,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
3.0,8.9,0.02,26,175000,2600,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10.0,7.9,0.05,25,175000,8000,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.0,10.7886,0.1,22,175000,18000,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.0,11.99,0.12,23,175000,21000,0,3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4.0,13.98,0.27,23,15000,4000,1,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,10.99,0.31,23,15000,4600,1,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
6.0,15.58,0.28,22,88000,25000,1,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2.0,10.99,0.28,25,74800,25000,1,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,14.96,0.28,25,88000,25000,1,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,15.31,0.12,25,15000,1750,0,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2.0,15.65,0.28,26,88000,25000,1,3,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,9.33,0.25,25,100000,25000,0,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0.0,13.47,0.24,23,15000,3600,1,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
8.0,10.36,0.24,24,102400,25000,0,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1.0,16.77,0.27,24,92000,25000,1,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0.0,14.59,0.27,23,93000,25000,1,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
6.0,11.91,0.02,22,175000,3500,0,2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
3.0,8.38,0.04,23,175000,7200,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.0,10.59,0.05,25,174708,9000,0,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
2.0,14.27,0.05,25,174000,8800,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.0,12.53,0.07,26,174000,12000,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,16.0,0.15,25,162000,25000,1,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10.0,11.71,0.06,26,173467,10000,0,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.0,11.54,0.21,21,15000,3175,1,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
2.0,15.68,0.26,25,96000,25000,1,4,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0.0,10.59,0.1,21,15120,1500,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.0,12.61,0.26,24,97908,25000,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3.0,12.021300000000004,0.23,26,110000,25000,0,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
7.0,8.49,0.18,23,15204,2800,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,17.27,0.19,25,159600,29800,1,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
6.0,8.9,0.1,24,171500,18000,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.0,11.11,0.06,25,170004,10000,0,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.0,14.59,0.16,24,158004,25000,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0.0,12.42,0.08,26,170000,13000,0,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
0.0,16.17094999999999,0.26,24,83300,25000,1,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
7.0,15.7,0.23,24,110000,25000,0,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
7.0,12.53,0.16,22,15360,2500,1,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3.0,16.49,0.03,25,134300,5000,1,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2.0,7.49,0.12,25,170000,20000,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.0,14.96,0.25,22,100580,25000,1,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7.0,12.73,0.22,25,113000,25000,0,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
8.0,10.65,0.21,24,120000,25000,0,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
6.0,10.74,0.21,25,120000,25000,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
7.0,9.99,0.21,23,120000,25000,0,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
5.0,15.33,0.23,24,91800,25000,1,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5.0,7.29,0.06,21,15600,1000,0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,15.05,0.23,26,108000,25000,1,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
6.0,10.75,0.19,26,129996,25000,0,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
4.0,16.02,0.19,23,130000,25000,0,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
7.0,11.49,0.19,23,130000,25000,0,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
4.0,12.53,0.12,25,170000,20000,0,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
0.0,13.57,0.07,26,170000,12000,0,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1.0,11.14,0.08,22,169000,14000,0,3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
10.0,12.87,0.14,26,168750,24250,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3.0,11.58,0.12,23,168600,20000,0,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
5.0,11.12,0.02,24,168288,1800,0,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2.0,10.65,0.21,25,168000,29800,0,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
6.0,10.37,0.19,24,133300,25000,0,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5.0,6.39,0.21,24,15600,3300,1,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,16.07,0.19,24,134000,25000,0,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7.0,10.62,0.19,25,134000,25000,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.0,18.09,0.21,25,15600,3200,1,2,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5.0,11.36,0.19,25,135000,25000,0,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
10.0,12.53,0.18,26,135660,25000,0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.0,9.99,0.17,25,145000,25000,0,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
4.0,10.36,0.17,23,150000,25000,0,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
3.0,5.99,0.06,23,165000,9600,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,15.62,0.16,22,153000,24000,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5.0,10.37,0.12,24,165000,20000,0,4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.0,18.39,0.15,25,165000,25000,0,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5.0,6.91,0.12,21,165000,20000,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7.0,7.9,0.38,23,16000,6000,1,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,13.06,0.14,23,16000,2275,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7.0,6.39,0.13,23,16000,2000,0,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0,14.93,0.17,23,148000,25000,1,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.0,12.84,0.35,23,16000,5600,1,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3.0,17.14,0.23,24,16020,3625,1,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
2.0,7.14,0.34,22,16094,5500,1,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,8.9,0.14,25,175000,25000,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.0,12.42,0.12,22,16200,2000,0,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
7.0,12.68,0.14,24,185000,25000,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
9.0,11.03,0.15,25,162000,25000,0,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
10.0,7.9,0.19,26,161000,29800,0,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.0,10.65,0.22,22,160000,29800,0,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5.0,11.86,0.11,25,225000,25000,0,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
